sequence,frame,cg_v2_file,he_file,expected_sequence_frames,sequence_common_frames,sequence_cg_frames,sequence_he_frames,missing_cg_count,missing_he_count
BlueSpeech,0064,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0064.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0064.ply,169,168,169,168,0,1
BlueSpeech,0065,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0065.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0065.ply,169,168,169,168,0,1
BlueSpeech,0066,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0066.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0066.ply,169,168,169,168,0,1
BlueSpeech,0067,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0067.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0067.ply,169,168,169,168,0,1
BlueSpeech,0068,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0068.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0068.ply,169,168,169,168,0,1
BlueSpeech,0069,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0069.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0069.ply,169,168,169,168,0,1
BlueSpeech,0070,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0070.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0070.ply,169,168,169,168,0,1
BlueSpeech,0071,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0071.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0071.ply,169,168,169,168,0,1
BlueSpeech,0072,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0072.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0072.ply,169,168,169,168,0,1
BlueSpeech,0073,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0073.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0073.ply,169,168,169,168,0,1
BlueSpeech,0074,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0074.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0074.ply,169,168,169,168,0,1
BlueSpeech,0075,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0075.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0075.ply,169,168,169,168,0,1
BlueSpeech,0076,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0076.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0076.ply,169,168,169,168,0,1
BlueSpeech,0077,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0077.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0077.ply,169,168,169,168,0,1
BlueSpeech,0078,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0078.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0078.ply,169,168,169,168,0,1
BlueSpeech,0079,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0079.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0079.ply,169,168,169,168,0,1
BlueSpeech,0080,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0080.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0080.ply,169,168,169,168,0,1
BlueSpeech,0081,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0081.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0081.ply,169,168,169,168,0,1
BlueSpeech,0082,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0082.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0082.ply,169,168,169,168,0,1
BlueSpeech,0083,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0083.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0083.ply,169,168,169,168,0,1
BlueSpeech,0084,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0084.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0084.ply,169,168,169,168,0,1
BlueSpeech,0085,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0085.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0085.ply,169,168,169,168,0,1
BlueSpeech,0086,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0086.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0086.ply,169,168,169,168,0,1
BlueSpeech,0087,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0087.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0087.ply,169,168,169,168,0,1
BlueSpeech,0088,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0088.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0088.ply,169,168,169,168,0,1
BlueSpeech,0089,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0089.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0089.ply,169,168,169,168,0,1
BlueSpeech,0090,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0090.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0090.ply,169,168,169,168,0,1
BlueSpeech,0091,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0091.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0091.ply,169,168,169,168,0,1
BlueSpeech,0092,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0092.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0092.ply,169,168,169,168,0,1
BlueSpeech,0093,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0093.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0093.ply,169,168,169,168,0,1
BlueSpeech,0094,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0094.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0094.ply,169,168,169,168,0,1
BlueSpeech,0095,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0095.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0095.ply,169,168,169,168,0,1
BlueSpeech,0096,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0096.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0096.ply,169,168,169,168,0,1
BlueSpeech,0097,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0097.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0097.ply,169,168,169,168,0,1
BlueSpeech,0098,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0098.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0098.ply,169,168,169,168,0,1
BlueSpeech,0099,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0099.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0099.ply,169,168,169,168,0,1
BlueSpeech,0100,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0100.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0100.ply,169,168,169,168,0,1
BlueSpeech,0101,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0101.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0101.ply,169,168,169,168,0,1
BlueSpeech,0102,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0102.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0102.ply,169,168,169,168,0,1
BlueSpeech,0103,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0103.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0103.ply,169,168,169,168,0,1
BlueSpeech,0104,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0104.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0104.ply,169,168,169,168,0,1
BlueSpeech,0105,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0105.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0105.ply,169,168,169,168,0,1
BlueSpeech,0106,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0106.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0106.ply,169,168,169,168,0,1
BlueSpeech,0107,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0107.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0107.ply,169,168,169,168,0,1
BlueSpeech,0108,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0108.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0108.ply,169,168,169,168,0,1
BlueSpeech,0109,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0109.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0109.ply,169,168,169,168,0,1
BlueSpeech,0110,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0110.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0110.ply,169,168,169,168,0,1
BlueSpeech,0111,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0111.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0111.ply,169,168,169,168,0,1
BlueSpeech,0112,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0112.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0112.ply,169,168,169,168,0,1
BlueSpeech,0113,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0113.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0113.ply,169,168,169,168,0,1
BlueSpeech,0114,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0114.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0114.ply,169,168,169,168,0,1
BlueSpeech,0115,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0115.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0115.ply,169,168,169,168,0,1
BlueSpeech,0116,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0116.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0116.ply,169,168,169,168,0,1
BlueSpeech,0117,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0117.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0117.ply,169,168,169,168,0,1
BlueSpeech,0118,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0118.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0118.ply,169,168,169,168,0,1
BlueSpeech,0119,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0119.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0119.ply,169,168,169,168,0,1
BlueSpeech,0120,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0120.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0120.ply,169,168,169,168,0,1
BlueSpeech,0121,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0121.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0121.ply,169,168,169,168,0,1
BlueSpeech,0122,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0122.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0122.ply,169,168,169,168,0,1
BlueSpeech,0123,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0123.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0123.ply,169,168,169,168,0,1
BlueSpeech,0124,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0124.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0124.ply,169,168,169,168,0,1
BlueSpeech,0125,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0125.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0125.ply,169,168,169,168,0,1
BlueSpeech,0126,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0126.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0126.ply,169,168,169,168,0,1
BlueSpeech,0127,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0127.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0127.ply,169,168,169,168,0,1
BlueSpeech,0128,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/cg/15fps/BlueSpeech_UVG-CWI-DQPC_CG_15_0_168_0128.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/BlueSpeech/he/15fps/BlueSpeech_UVG-CWI-DQPC_HE_15_0_168_0128.ply,169,168,169,168,0,1
